
2019/01/29 07:01:18,,12029,1,,
2019/01/29 07:03:18,,15379,1,,
2019/01/29 07:04:16,,14193,1,,
2019/01/29 07:10:40,,16771,1,,
2019/01/29 07:12:53,,14310,1,,
2019/01/29 07:16:54,,7239,1,,
2019/01/29 07:19:16,,17152,1,,
2019/01/29 07:19:47,,16369,1,,
2019/01/29 07:20:07,,3205,1,,
2019/01/29 07:20:13,,15685,1,,
2019/01/29 07:21:07,,10416,1,,
2019/01/29 07:21:13,,8288,1,,
2019/01/29 07:21:37,,7190,1,,
2019/01/29 07:21:47,,12335,1,,
2019/01/29 07:22:03,,12336,1,,
2019/01/29 07:22:56,,14707,1,,
2019/01/29 07:23:00,,12344,1,,
2019/01/29 07:23:38,,77,1,,
2019/01/29 07:25:21,,16136,1,,
2019/01/29 07:28:44,,1721,1,,
2019/01/29 07:28:49,,15157,1,,
2019/01/29 07:28:52,,15700,1,,
2019/01/29 07:29:02,,15135,1,,
2019/01/29 07:30:03,,14450,1,,
2019/01/29 00:34:57,,14660,1,,
2019/01/29 05:16:33,,1047,1,,
2019/01/29 06:55:52,,11096,1,,
2019/01/29 07:03:05,,10898,1,,
2019/01/29 07:06:08,,9074,1,,
2019/01/29 07:06:42,,5468,1,,
2019/01/29 07:07:00,,8211,1,,
2019/01/29 07:07:44,,2228,1,,
2019/01/29 07:08:20,,8543,1,,
2019/01/29 07:08:41,,14449,1,,
2019/01/29 07:09:41,,14824,1,,
2019/01/29 07:11:15,,2229,1,,
2019/01/29 07:11:21,,5959,1,,
2019/01/29 07:11:41,,7717,1,,
2019/01/29 07:12:06,,13079,1,,
2019/01/29 07:12:09,,11101,1,,
2019/01/29 07:14:05,,64,1,,
2019/01/29 07:14:25,,14365,1,,
2019/01/29 07:14:29,,14989,1,,
2019/01/29 07:14:41,,4212,1,,
2019/01/29 07:15:28,,11216,1,,
2019/01/29 07:16:57,,15625,1,,
2019/01/29 07:17:07,,5495,1,,
2019/01/29 07:17:49,,15473,1,,
2019/01/29 07:17:50,,15995,1,,
2019/01/29 07:18:12,,12028,1,,
2019/01/29 07:18:17,,14882,1,,
2019/01/29 07:18:23,,15565,1,,
2019/01/29 07:18:47,,8126,1,,
2019/01/29 07:18:55,,62,1,,
2019/01/29 07:19:04,,8026,1,,
2019/01/29 07:19:11,,14903,1,,
2019/01/29 07:19:21,,15663,1,,
2019/01/29 07:19:25,,3583,1,,
2019/01/29 07:19:53,,8125,1,,
2019/01/29 07:20:24,,5963,1,,
2019/01/29 07:20:27,,9,1,,
2019/01/29 07:20:39,,90,1,,
2019/01/29 07:20:44,,919,1,,
2019/01/29 07:21:02,,10441,1,,
2019/01/29 07:21:06,,16702,1,,
2019/01/29 07:21:19,,12717,1,,
2019/01/29 07:21:32,,12268,1,,
2019/01/29 07:21:59,,617,1,,
2019/01/29 07:22:06,,2916,1,,
2019/01/29 07:22:28,,15,1,,
2019/01/29 07:22:38,,7252,1,,
2019/01/29 07:22:41,,15893,1,,
2019/01/29 07:22:47,,5699,1,,
2019/01/29 07:23:00,,8028,1,,
2019/01/29 07:23:04,,8286,1,,
2019/01/29 07:23:07,,16262,1,,
2019/01/29 07:23:24,,11098,1,,
2019/01/29 07:23:30,,12980,1,,
2019/01/29 07:23:41,,982,1,,
2019/01/29 07:23:47,,14660,1,,
2019/01/29 07:24:08,,11040,1,,
2019/01/29 07:24:13,,11041,1,,
2019/01/29 07:24:18,,11083,1,,
2019/01/29 07:24:24,,7166,1,,
2019/01/29 07:24:33,,12716,1,,
2019/01/29 07:24:40,,12758,1,,
2019/01/29 07:24:45,,8212,1,,
2019/01/29 07:24:51,,9207,1,,
2019/01/29 07:25:12,,9630,1,,
2019/01/29 07:25:24,,8729,1,,
