
2019/01/31 06:58:21,,12029,1,,
2019/01/31 07:02:10,,14193,1,,
2019/01/31 07:04:09,,3205,1,,
2019/01/31 07:07:58,,14310,1,,
2019/01/31 07:09:52,,2229,1,,
2019/01/31 07:12:26,,15379,1,,
2019/01/31 07:15:04,,17152,1,,
2019/01/31 07:15:11,,16369,1,,
2019/01/31 07:16:33,,15995,1,,
2019/01/31 07:21:51,,12335,1,,
2019/01/31 07:22:06,,12336,1,,
2019/01/31 07:22:11,,71,1,,
2019/01/31 07:22:15,,12344,1,,
2019/01/31 07:22:20,,16771,1,,
2019/01/31 07:22:49,,77,1,,
2019/01/31 07:22:53,,16136,1,,
2019/01/31 07:24:35,,617,1,,
2019/01/31 07:24:42,,7190,1,,
2019/01/31 07:25:13,,10416,1,,
2019/01/31 07:25:51,,10221,1,,
2019/01/31 07:27:43,,14707,1,,
2019/01/31 07:27:49,,15137,1,,
2019/01/31 07:27:52,,1721,1,,
2019/01/31 07:28:26,,7238,1,,
2019/01/31 07:28:53,,12758,1,,
2019/01/31 07:29:56,,15700,1,,
2019/01/31 05:16:04,,1047,1,,
2019/01/31 07:01:29,,10898,1,,
2019/01/31 07:02:39,,14449,1,,
2019/01/31 07:05:54,,14365,1,,
2019/01/31 07:07:25,,15565,1,,
2019/01/31 07:08:25,,2228,1,,
2019/01/31 07:08:32,,4212,1,,
2019/01/31 07:08:41,,11096,1,,
2019/01/31 07:08:53,,8543,1,,
2019/01/31 07:09:12,,13079,1,,
2019/01/31 07:09:59,,11101,1,,
2019/01/31 07:11:54,,11216,1,,
2019/01/31 07:11:58,,7717,1,,
2019/01/31 07:12:19,,15993,1,,
2019/01/31 07:12:24,,5495,1,,
2019/01/31 07:14:10,,5468,1,,
2019/01/31 07:14:35,,15663,1,,
2019/01/31 07:14:40,,8211,1,,
2019/01/31 07:14:58,,9074,1,,
2019/01/31 07:15:31,,64,1,,
2019/01/31 07:15:39,,15626,1,,
2019/01/31 07:15:42,,14989,1,,
2019/01/31 07:17:09,,9207,1,,
2019/01/31 07:17:46,,8729,1,,
2019/01/31 07:18:43,,5959,1,,
2019/01/31 07:18:49,,62,1,,
2019/01/31 07:18:54,,15625,1,,
2019/01/31 07:19:09,,14233,1,,
2019/01/31 07:19:13,,11041,1,,
2019/01/31 07:19:44,,8288,1,,
2019/01/31 07:20:09,,8126,1,,
2019/01/31 07:20:13,,8026,1,,
2019/01/31 07:20:23,,5963,1,,
2019/01/31 07:20:27,,919,1,,
2019/01/31 07:20:35,,9,1,,
2019/01/31 07:20:47,,90,1,,
2019/01/31 07:21:23,,15,1,,
2019/01/31 07:21:28,,14450,1,,
2019/01/31 07:21:33,,5492,1,,
2019/01/31 07:22:14,,11083,1,,
2019/01/31 07:22:21,,5410,1,,
2019/01/31 07:22:51,,9132,1,,
2019/01/31 07:22:54,,5658,1,,
2019/01/31 07:22:57,,14824,1,,
2019/01/31 07:23:01,,3583,1,,
2019/01/31 07:23:05,,15138,1,,
2019/01/31 07:23:08,,12717,1,,
2019/01/31 07:23:11,,14358,1,,
2019/01/31 07:23:15,,12981,1,,
2019/01/31 07:23:19,,12028,1,,
2019/01/31 07:23:23,,11401,1,,
2019/01/31 07:23:29,,8634,1,,
2019/01/31 07:23:33,,11557,1,,
2019/01/31 07:23:38,,5699,1,,
2019/01/31 07:23:45,,9338,1,,
2019/01/31 07:24:23,,7166,1,,
2019/01/31 07:24:28,,8125,1,,
2019/01/31 07:24:34,,14903,1,,
2019/01/31 07:24:37,,8028,1,,
2019/01/31 07:24:41,,2916,1,,
2019/01/31 07:24:57,,12268,1,,
2019/01/31 07:25:01,,14660,1,,
2019/01/31 07:25:42,,8212,1,,
2019/01/31 07:25:58,,15473,1,,
2019/01/31 07:26:03,,15474,1,,
2019/01/31 07:26:10,,11040,1,,
2019/01/31 07:26:24,,12337,1,,
2019/01/31 07:26:28,,10441,1,,
2019/01/31 07:26:37,,16702,1,,
2019/01/31 07:26:40,,16262,1,,
2019/01/31 07:26:44,,7252,1,,
2019/01/31 07:26:49,,11098,1,,
2019/01/31 07:27:13,,11174,1,,
2019/01/31 07:27:16,,69,1,,
2019/01/31 07:27:19,,56,1,,
2019/01/31 07:27:22,,54,1,,
2019/01/31 07:27:27,,63,1,,
2019/01/31 07:27:31,,8286,1,,
2019/01/31 07:27:34,,16382,1,,
2019/01/31 07:27:38,,12980,1,,
2019/01/31 07:27:42,,12716,1,,
2019/01/31 07:27:47,,13042,1,,
2019/01/31 07:27:52,,9630,1,,
2019/01/31 07:27:56,,610,1,,
2019/01/31 07:27:59,,16507,1,,
2019/01/31 07:28:03,,15685,1,,
2019/01/31 07:28:12,,13274,1,,
2019/01/31 07:28:14,,14350,1,,
2019/01/31 07:28:17,,11628,1,,
2019/01/31 07:28:20,,9252,1,,
2019/01/31 07:28:37,,6863,1,,
2019/01/31 07:28:53,,2674,1,,
2019/01/31 07:28:57,,15757,1,,
2019/01/31 07:28:59,,15218,1,,
2019/01/31 07:29:04,,15893,1,,
2019/01/31 07:29:08,,16725,1,,
2019/01/31 07:29:19,,3680,1,,
2019/01/31 07:29:40,,4176,1,,
2019/01/31 07:29:43,,15533,1,,
2019/01/31 07:29:48,,10813,1,,
2019/01/31 07:00:41,,12837,1,,
2019/01/31 07:00:53,,8932,1,,
2019/01/31 07:00:57,,7277,1,,
2019/01/31 07:01:48,,12837,1,,
2019/01/31 07:02:53,,14165,1,,
2019/01/31 07:03:33,,17034,1,,
2019/01/31 07:03:40,,16293,1,,
2019/01/31 07:04:04,,9565,1,,
2019/01/31 07:05:06,,9119,1,,
2019/01/31 07:05:18,,2677,1,,
2019/01/31 07:06:01,,3420,1,,
2019/01/31 07:06:30,,14286,1,,
2019/01/31 07:07:41,,15081,1,,
2019/01/31 07:07:55,,4864,1,,
2019/01/31 07:08:14,,4772,1,,
2019/01/31 07:08:33,,16229,1,,
2019/01/31 07:09:00,,13641,1,,
2019/01/31 07:09:33,,7475,1,,
2019/01/31 07:09:52,,8748,1,,
2019/01/31 07:09:57,,732,1,,
2019/01/31 07:10:33,,17036,1,,
2019/01/31 07:11:15,,2218,1,,
2019/01/31 07:12:11,,16109,1,,
2019/01/31 07:12:28,,17228,1,,
2019/01/31 07:13:21,,6140,1,,
2019/01/31 07:13:47,,1907,1,,
2019/01/31 07:13:56,,5962,1,,
2019/01/31 07:14:14,,10030,1,,
